,id,original_title,tags,vote_average
3771,15122,Love Stinks,a movie about a relationship that's bad than yours seth (stewart) a sitcom writer-producer meet chelsea (wilson) an interior decorator at his best friend's (bellamy) wed he's immediately sexually attracted to her while she's instantly attract to his single-ness they both ditch their wedding date and start their own date that same night the two become a couple appear very happy until after a couple of year of postpone a marriage proposal when chelsea realize that seth want to remain single and together she become quite bitter in the next hour of the movie the two engage in behavior that make the war of the rose look like child's play comedy romance behind_the_scenes spa planetarium art_imitates_life french_stewart bridgette_wilson bill_bellamy tyra_banks tiffani_thiessen jeff_franklin,5.4
3772,8141,You Kill Me,while dry out on the west coast an alcoholic hit man befriend a tart-tongued woman who might just come in handy when it's time for him to return to buffalo and settle some old score comedy crime thriller romance new_york san_francisco alcoholism serial_killer alcoholic ben_kingsley téa_leoni luke_wilson bill_pullman dennis_farina john_dahl,6.2
3773,1546,Thumbsucker,justin a teenager boy throw himself and everyone around him into chaos when he attempt to break free from his addiction to his thumb comedy drama becoming_an_adult thumb first_time hypnosis thumb_sucking attention_deficit_hyperactivity_disorder_(adhd) elocution high_school independent_film teenage_crush youth family lou_taylor_pucci tilda_swinton vincent_d'onofrio keanu_reeves benjamin_bratt mike_mills,6.1
3774,48572,Red State,set in middle america a group of teen receive an online invitation for sex though they soon encounter christian fundamentalist with a much more sinister agenda horror action thriller christianity homophobia pastor protest christian sign gay_interest social_commentary religious_fundamentalism aftercreditsstinger duringcreditsstinger michael_parks john_goodman melissa_leo michael_angarano kyle_gallner kevin_smith,5.9
3775,14517,Mirrormask,in a fantasy world of oppose kingdom a 15-year old girl must find the fabled mirrormask in order to save the kingdom and get home fantasy fictional_place dream fantasy stephanie_leonidas jason_barry rob_brydon gina_mckee dora_bryan dave_mckean,6.6
3776,89708,Samsara,samsara be a word that describe the ever turn wheel of life it be a concept both intimate and vast - the perfect subject for filmmaker ron fricke and mark magidson whose previous collaboration include chronos and baraka and who in the last 20 year have travel to over 58 country together in the pursuit of unique imagery samsara take the form of a nonverbal guided meditation that will transform viewer in country around the world a they be sweep along a journey of the soul through powerful image pristinely photograph in 70mm and a dynamic music score the film illuminate the link between humanity and the rest of the nature show how our life cycle mirror the rhythm of the planet drama documentary eating around_the_world fast_motion_scene balance skyline sunset modern_life moonrise marcos_luna putu_dinda_pratika puti_sri_candra_dewi ni_made_megahadi_pratiwi ron_fricke,8.0
3777,27551,The Barbarians,orphan brother kutchek and gore be adopt by a tribe lead by canary the owner of a powerful jewel the evil kadar want both canary and the jewel attack the tribe he kidnap canary but the stone elude him the brother be take to be train a gladiator and year later have grow to be very big they escape and set off on a quest to find the jewel and rescue canary fantasy adventure dragon barbarian peter_paul david_paul richard_lynch eva_larue virginia_bryant ruggero_deodato,5.1
3778,64678,The Art of Getting By,george a lonely and fatalistic teen who's make it all the way to his senior year without ever have do a real day of work be befriend by sally a popular but complicated girl who recognize in him a kindred spirit drama romance philosophy mentor artist paint friendship teen_movie teenager sketch rebellious_youth freddie_highmore emma_roberts michael_angarano elizabeth_reaser alicia_silverstone gavin_wiesen,6.5
3779,309503,Zipper,sam elli be a man on the rise — a hot-shot federal prosecutor on the cusp of a bright political future but what be mean to be a one-time experience with an escort turn into a grow addiction — a new demon threaten to destroy his life family and career thriller drama woman_director patrick_wilson lena_headey richard_dreyfuss ray_winstone john_cho mora_stephens,5.5
3780,14293,Poolhall Junkies,a retired pool hustler be force to pick up the stick again when his brother start a game he can't finish comedy drama thriller hustler independent_film pool ricky_schroder chazz_palminteri rod_steiger michael_rosenbaum mars_callahan mars_callahan,6.5
3781,15059,The Loss of Sexual Innocence,the story of the sexual development of a filmmaker through three stage of his life drama julian_sands saffron_burrows justin_chadwick stefano_dionisi kelly_macdonald mike_figgis,5.2
3782,103328,Holy Motors,we follow 24 hour in the life of a be move from life to life like a cold and solitary assassin move from hit to hit in each of these interwoven live the be possesses an entirely distinct identity: sometimes a man sometimes a woman sometimes youthful sometimes old by turn murderer beggar company chairman monstrous creature worker family man drama fantasy limousine multiple_identities wig penis talking_car sewer_of_paris traveling_through_a_sewer multiple_roles eva_mendes kylie_minogue michel_piccoli edith_scob denis_lavant leos_carax,6.9
3783,157847,Joe,the rough-hewn bos of a lumber crew court trouble when he step in to protect the young member of his team from an abusive father drama child_abuse prostitute bar brothel snake rain pedophilia bridge beer police wine fellatio truck wood murder dogfight cigar_smoking underage_drinking teenager facial_scar alcoholic ex-con cigarette_lighter grocery_store shot search_for_dog tree dirt_road assaulting_an_officer gallon_of_water nicolas_cage tye_sheridan ronnie_gene_blevins sue_rock heather_kafka david_gordon_green,6.5
3784,25719,Shooting Fish,two con artist (dan futterman stuart townsend) hire an unwitting medical-school student (kate beckinsale) a a secretary for their late scam crime comedy romance london_england nightclub chase fraud liar love thief wealth money scam hospital secretary business wed parole con dishonesty dan_futterman stuart_townsend kate_beckinsale rowena_cooper scott_charles stefan_schwartz,7.0
3785,48309,Prison,after charles forsyth be send to the electric chair for a crime he didn't commit he forever haunt the prison where he be execute flash forward several year when the prison be reopen under the control of it new warden eaton sharpe a former security guard who frame charlie when prisoner be order to break down the wall to the execution room they unknowingly release the angry spirit of charles forsyth a powerful be distribute his murderous rage to all lead up to the warden himself crime drama horror thriller prison prisoner revenge haunt electric_chair viggo_mortensen chelsea_field lane_smith lincoln_kilpatrick tom_everett renny_harlin,6.7
3786,27723,Psycho Beach Party,"spoof of 1960's beach party/gidget surf movie mix with slasher horror film a not-so-innocent girl in 1960's malibu become the first girl surfer at malibu beach only she suffer from dissociative identity disorder and occasionally her alter ego a sexually aggressive foul-speaking girl come out during her ""episodes"" several beach goer be find murdered comedy gay dance detective confession beach surfer satire party malibu friend revenge murder based_on_play independent_film diner spoof summer killer drag lauren_ambrose nicholas_brendon amy_adams charles_busch thomas_gibson robert_lee_king",6.0
